timestamp,temperature,humidity,weight
 5/4/19  4:5:0  PM,35.1,32.6,4.59
 5/4/19  4:6:0  PM,35.1,32.6,4.59
 5/4/19  4:7:0  PM,34.8,32.6,4.62
 5/4/19  4:8:0  PM,34.8,32.6,4.62
 5/4/19  4:9:0  PM,34.8,32.5,4.62
 5/4/19  6:0:0  PM,32.7,38.3,4.67
 5/4/19  6:1:0  PM,32.7,38.3,4.67
 5/4/19  6:2:0  PM,32.7,,4.67
 5/4/19  6:3:0  PM,32.7,38.5,4.67
 5/4/19  6:4:0  PM,32.7,38.5,4.72
 5/4/19  6:5:0  PM,31.5,38.5,4.72
 5/4/19  6:6:0  PM,31.5,38.4,4.73
 5/4/19  6:7:0  PM,31.5,38.4,4.73
 5/4/19  6:8:0  PM,32.7,38.5,4.73
 5/4/19  6:9:0  PM,32.7,38.5,4.73
 5/4/19  8:0:0  PM,31.6,42.4,4.69
 5/4/19  8:1:0  PM,31.6,42.4,4.69
 5/4/19  8:2:0  PM,31.6,42.4,4.69
 5/4/19  8:3:0  PM,31.6,42.6,4.69
 5/4/19  8:4:0  PM,31.6,42.6,4.69
 5/4/19  8:5:0  PM,32.8,42.6,4.81
 5/4/19  8:6:0  PM,32.8,42.4,4.81
 5/4/19  8:7:0  PM,32.8,42.4,4.81
 5/4/19  8:8:0  PM,31.6,42.5,4.81
 5/4/19  8:9:0  PM,31.6,42.7,4.81
 6/4/19  8:0:0  AM,26.4,32.6,4.91
 6/4/19  8:1:0  AM,26.4,32.6,4.91
 6/4/19  8:2:0  AM,26.4,32.4,4.91
 6/4/19  8:3:0  AM,26.4,32.4,4.91
 6/4/19  8:4:0  AM,26.4,32.4,4.91
 6/4/19  8:5:0  AM,26.2,32.5,4.91
 6/4/19  8:6:0  AM,26.2,32.5,4.91
 6/4/19  8:7:0  AM,26.2,32.1,4.91
 6/4/19  8:8:0  AM,26.2,32.1,4.91
 6/4/19  8:9:0  AM,26.2,32.1,4.91
 6/4/19  10:0:0  AM,32.1,26.4,4.89
 6/4/19  10:1:0  AM,32.1,26.4,4.89
 6/4/19  10:2:0  AM,32.1,26.4,4.89
 6/4/19  10:3:0  AM,32.1,26.3,4.89
 6/4/19  10:4:0  AM,32.1,26.3,4.89
 6/4/19  10:5:0  AM,32.4,26.3,4.89
 6/4/19  10:6:0  AM,32.4,26.1,4.89
 6/4/19  10:7:0  AM,32.4,26.1,4.89
 6/4/19  10:8:0  AM,32.4,26.1,4.88
 6/4/19  10:9:0  AM,32.4,25.8,4.88
 6/4/19  12:0:0  PM,37.2,18.5,4.94
 6/4/19  12:1:0  PM,37.2,18.5,4.94
 6/4/19  12:2:0  PM,37.2,18.5,4.94
 6/4/19  12:3:0  PM,37.2,18.6,4.94
 6/4/19  12:4:0  PM,36.9,18.6,4.94
 6/4/19  12:5:0  PM,36.9,18.6,4.94
 6/4/19  12:5:0  PM,36.9,18.4,4.94
 6/4/19  12:7:0  PM,37.2,18.4,4.94
 6/4/19  12:8:0  PM,37.2,18.3,4.94
 6/4/19  12:9:0  PM,37.2,15.3,4.96
 6/4/19  2:0:0  PM,37.3,15.3,4.87
 6/4/19  2:1:0  PM,37.3,15.1,4.87
 6/4/19  2:2:0  PM,37.3,15.1,4.87
 6/4/19  2:3:0  PM,37.3,15.1,4.87
 6/4/19  2:4:0  PM,38.4,14.9,4.87
 6/4/19  2:5:0  PM,38.4,14.9,4.87
 6/4/19  2:6:0  PM,38.4,14.9,4.87
 6/4/19  2:7:0  PM,37.3,15.2,4.87
 6/4/19  2:8:0  PM,37.3,15.2,4.87
 6/4/19  2:9:0  PM,37.3,15.2,4.87
 6/4/19  4:0:0  PM,37.2,17.4,4.95
 6/4/19  4:1:0  PM,37.2,17.4,4.95
 6/4/19  4:2:0  PM,37.2,17.4,4.95
 6/4/19  4:3:0  PM,37.2,17.5,4.95
 6/4/19  4:4:0  PM,38.7,17.5,4.95
 6/4/19  4:5:0  PM,38.7,17.5,4.95
 6/4/19  4:6:0  PM,38.7,17.3,4.95
 6/4/19  4:7:0  PM,37.2,17.3,4.95
 6/4/19  4:8:0  PM,37.2,17.2,4.95
 6/4/19  4:9:0  PM,37.2,17.2,4.95
 6/4/19  6:0:0  PM,34.1,21.6,4.98
 6/4/19  6:1:0  PM,34.1,21.6,4.98
 6/4/19  6:2:0  PM,34.1,21.6,4.98
 6/4/19  6:3:0  PM,34.1,21.7,4.98
 6/4/19  6:4:0  PM,34.1,21.7,4.98
 6/4/19  6:5:0  PM,33.8,21.7,4.98
 6/4/19  6:6:0  PM,33.8,21.8,4.98
 6/4/19  6:7:0  PM,33.8,21.8,4.98
 6/4/19  6:8:0  PM,34.1,21.8,4.98
 6/4/19  6:9:0  PM,34.1,22.3,4.98
 6/4/19  8:0:0  PM,32.5,42.9,5.12
 6/4/19  8:1:0  PM,32.5,42.9,5.12
 6/4/19  8:2:0  PM,32.5,43.1,5.12
 6/4/19  8:3:0  PM,32.5,43.1,5.12
 6/4/19  8:4:0  PM,31.9,43.1,5.12
 6/4/19  8:5:0  PM,31.9,43.2,5.14
 6/4/19  8:6:0  PM,31.9,43.2,5.14
 6/4/19  8:7:0  PM,32.5,43.4,5.14
 6/4/19  8:8:0  PM,32.5,43.4,5.14
 6/4/19  8:9:0  PM,32.5,43.5,5.14
 7/4/19  8:0:0  AM,27.4,30.5,5.23
 7/4/19  8:1:0  AM,27.4,17.5,5.23
 7/4/19  8:2:0  AM,27.4,30.4,5.23
 7/4/19  8:3:0  AM,27.4,30.4,5.23
 7/4/19  8:4:0  AM,26.9,30.4,5.23
 7/4/19  8:5:0  AM,26.9,30.6,5.23
 7/4/19  8:6:0  AM,26.9,30.6,5.23
 7/4/19  8:7:0  AM,27.4,30.6,5.23
 7/4/19  8:8:0  AM,27.4,30.2,5.23
 7/4/19  8:9:0  AM,27.4,30.2,5.23
 7/4/19  10:0:0  AM,32.1,22.4,5.32
 7/4/19  10:1:0  AM,32.1,22.4,5.32
 7/4/19  10:2:0  AM,32.1,22.4,5.32
 7/4/19  10:3:0  AM,32.1,22.3,5.32
 7/4/19  10:4:0  AM,32.1,22.3,5.32
 7/4/19  10:5:0  AM,32.4,22.3,5.34
 7/4/19  10:6:0  AM,32.4,22.4,5.38
 7/4/19  10:7:0  AM,32.4,22.4,5.38
 7/4/19  10:8:0  AM,32.4,22.2,5.38
 7/4/19  10:9:0  AM,32.4,22.2,5.38
 7/4/19  12:0:0  PM,35.8,17.7,5.29
 7/4/19  12:1:0  PM,35.8,17.7,5.29
 7/4/19  12:2:0  PM,35.8,17.7,5.29
 7/4/19  12:3:0  PM,35.8,17.6,5.29
 7/4/19  12:4:0  PM,36.4,17.6,5.36
 7/4/19  12:5:0  PM,36.4,17.6,5.36
 7/4/19  12:5:0  PM,36.4,17.4,5.36
 7/4/19  12:7:0  PM,35.8,17.4,5.36
 7/4/19  12:8:0  PM,35.8,17.4,5.36
 7/4/19  12:9:0  PM,35.8,17.3,5.38
 7/4/19  2:0:0  PM,36.8,15.3,5.41
 7/4/19  2:1:0  PM,36.8,15.3,5.41
 7/4/19  2:2:0  PM,36.8,15.3,5.41
 7/4/19  2:3:0  PM,36.8,15.4,5.41
 7/4/19  2:4:0  PM,37.1,15.4,5.41
 7/4/19  2:5:0  PM,37.1,15.4,5.41
 7/4/19  2:6:0  PM,37.1,15.2,5.41
 7/4/19  2:7:0  PM,36.8,15.2,5.41
 7/4/19  2:8:0  PM,36.8,14.9,5.41
 7/4/19  2:9:0  PM,36.8,14.9,5.41
 7/4/19  4:0:0  PM,37.2,16.3,5.43
 7/4/19  4:1:0  PM,37.2,16.3,5.43
 7/4/19  4:2:0  PM,37.2,16.3,5.43
 7/4/19  4:3:0  PM,37.2,16.5,5.43
 7/4/19  4:4:0  PM,35.8,16.5,5.43
 7/4/19  4:5:0  PM,35.8,16.5,5.43
 7/4/19  4:6:0  PM,35.8,16.5,5.43
 7/4/19  4:7:0  PM,37.2,16.5,5.43
 7/4/19  4:8:0  PM,37.2,16.6,5.43
 7/4/19  4:9:0  PM,37.2,16.6,5.43
 7/4/19  6:0:0  PM,34.1,23.6,5.47
 7/4/19  6:1:0  PM,34.1,23.6,5.47
 7/4/19  6:2:0  PM,34.1,23.6,5.47
 7/4/19  6:3:0  PM,34.1,23.7,5.47
 7/4/19  6:4:0  PM,34.1,23.7,5.47
 7/4/19  6:5:0  PM,33.8,23.7,5.51
 7/4/19  6:6:0  PM,33.8,23.6,5.49
 7/4/19  6:7:0  PM,33.8,23.6,5.49
 7/4/19  6:8:0  PM,34.1,23.6,5.49
 7/4/19  6:9:0  PM,34.1,23.9,5.49
 7/4/19  8:0:0  PM,33.1,42.5,5.43
 7/4/19  8:1:0  PM,33.1,42.5,5.43
 7/4/19  8:2:0  PM,33.1,42.5,5.43
 7/4/19  8:3:0  PM,33.1,42.5,5.43
 7/4/19  8:4:0  PM,32.9,42.6,5.43
 7/4/19  8:5:0  PM,32.9,42.6,5.43
 7/4/19  8:6:0  PM,32.9,42.6,5.43
 7/4/19  8:7:0  PM,33.1,42.8,5.43
 7/4/19  8:8:0  PM,33.1,42.7,5.46
 7/4/19  8:9:0  PM,33.1,42.7,5.49
 8/4/19  8:0:0  AM,27.4,41.3,5.49
 8/4/19  8:1:0  AM,27.4,41.3,5.51
 8/4/19  8:2:0  AM,27.4,41.1,5.51
 8/4/19  8:3:0  AM,27.4,41.1,5.51
 8/4/19  8:4:0  AM,26.9,41.1,5.51
 8/4/19  8:5:0  AM,26.9,40.9,5.54
 8/4/19  8:6:0  AM,26.9,40.9,5.54
 8/4/19  8:7:0  AM,27.4,40.9,5.54
 8/4/19  8:8:0  AM,27.4,41.1,5.54
 8/4/19  8:9:0  AM,27.4,41.1,5.54
 8/4/19  10:0:0  AM,32.1,28.5,5.56
 8/4/19  10:1:0  AM,32.1,28.5,5.56
 8/4/19  10:2:0  AM,32.1,28.5,5.56
 8/4/19  10:3:0  AM,32.1,28.9,5.56
 8/4/19  10:4:0  AM,32.1,28.9,5.56
 8/4/19  10:5:0  AM,32.4,28.9,5.57
 8/4/19  10:6:0  AM,32.4,28.5,5.57
 8/4/19  10:7:0  AM,32.4,28.5,5.57
 8/4/19  10:8:0  AM,32.4,28.6,5.57
 8/4/19  10:9:0  AM,32.4,28.6,5.57
 8/4/19  12:0:0  PM,37.3,16.8,5.58
 8/4/19  12:1:0  PM,37.3,16.8,5.58
 8/4/19  12:2:0  PM,37.3,16.8,5.58
 8/4/19  12:3:0  PM,37.3,16.7,5.58
 8/4/19  12:4:0  PM,36.9,16.7,5.58
 8/4/19  12:5:0  PM,36.9,16.7,5.52
 8/4/19  12:5:0  PM,36.9,16.5,5.52
 8/4/19  12:7:0  PM,36.9,16.5,5.52
 8/4/19  12:8:0  PM,37.3,16.6,5.52
 8/4/19  12:9:0  PM,37.3,16.6,5.57
 8/4/19  2:0:0  PM,38.9,14.7,5.57
 8/4/19  2:1:0  PM,38.9,14.7,5.57
 8/4/19  2:2:0  PM,38.9,14.8,5.54
 8/4/19  2:3:0  PM,38.9,14.8,5.54
 8/4/19  2:4:0  PM,39.1,14.6,5.54
 8/4/19  2:5:0  PM,39.1,14.6,5.54
 8/4/19  2:6:0  PM,39.1,14.6,5.54
 8/4/19  2:7:0  PM,38.9,14.5,5.54
 8/4/19  2:8:0  PM,38.9,14.5,5.54
 8/4/19  2:9:0  PM,38.9,14.5,5.54
 8/4/19  4:0:0  PM,37.2,15.4,5.58
 8/4/19  4:1:0  PM,37.2,15.4,5.58
 8/4/19  4:2:0  PM,37.2,15.4,5.58
 8/4/19  4:3:0  PM,37.2,15.3,5.58
 8/4/19  4:4:0  PM,36.5,15.3,5.53
 8/4/19  4:5:0  PM,36.5,15.5,5.53
 8/4/19  4:6:0  PM,36.5,15.5,5.53
 8/4/19  4:7:0  PM,37.2,15.6,5.53
 8/4/19  4:8:0  PM,37.2,15.6,5.53
 8/4/19  4:9:0  PM,37.2,15.6,5.53
 8/4/19  6:0:0  PM,34.1,20.5,5.57
 8/4/19  6:1:0  PM,34.1,20.5,5.57
 8/4/19  6:2:0  PM,34.1,20.5,5.57
 8/4/19  6:3:0  PM,34.1,20.6,5.52
 8/4/19  6:4:0  PM,34.1,20.6,5.52
 8/4/19  6:5:0  PM,33.8,20.6,5.52
 8/4/19  6:6:0  PM,33.8,20.4,5.57
 8/4/19  6:7:0  PM,33.8,20.4,5.57
 8/4/19  6:8:0  PM,34.1,20.4,5.57
 8/4/19  6:9:0  PM,34.1,20.7,5.57
 8/4/19  8:0:0  PM,33.1,34.6,5.59
 8/4/19  8:1:0  PM,33.1,34.6,5.59
 8/4/19  8:2:0  PM,33.1,34.6,5.59
 8/4/19  8:3:0  PM,33.1,34.5,5.59
 8/4/19  8:4:0  PM,32.9,34.5,5.59
 8/4/19  8:5:0  PM,32.9,34.3,5.61
 8/4/19  8:6:0  PM,32.9,34.3,5.61
 8/4/19  8:7:0  PM,33.1,34.3,5.61
 8/4/19  8:8:0  PM,33.1,34.4,5.61
 8/4/19  8:9:0  PM,33.1,34.4,5.61
 9/4/19  8:0:0  AM,27.4,30.4,5.62
 9/4/19  8:1:0  AM,27.4,30.4,5.62
 9/4/19  8:2:0  AM,27.4,30.4,5.62
 9/4/19  8:3:0  AM,27.4,30.3,5.64
 9/4/19  8:4:0  AM,26.9,30.3,5.64
 9/4/19  8:5:0  AM,26.9,30.3,5.64
 9/4/19  8:6:0  AM,26.9,30.1,5.67
 9/4/19  8:7:0  AM,27.4,30.1,5.67
 9/4/19  8:8:0  AM,27.4,30.2,5.67
 9/4/19  8:9:0  AM,27.4,30.2,5.69
 9/4/19  10:0:0  AM,32.1,22.5,5.69
 9/4/19  10:1:0  AM,32.1,22.5,5.69
 9/4/19  10:2:0  AM,32.1,22.5,5.63
 9/4/19  10:3:0  AM,32.1,22.7,5.63
 9/4/19  10:4:0  AM,32.1,22.7,5.63
 9/4/19  10:5:0  AM,32.4,22.7,5.63
 9/4/19  10:6:0  AM,32.4,22.6,5.63
 9/4/19  10:7:0  AM,32.4,22.6,5.63
 9/4/19  10:8:0  AM,32.4,22.4,5.63
 9/4/19  10:9:0  AM,32.4,22.4,5.69
 9/4/19  12:0:0  PM,35.8,17.3,5.73
 9/4/19  12:1:0  PM,35.8,17.3,5.73
 9/4/19  12:2:0  PM,35.8,17.3,5.73
 9/4/19  12:3:0  PM,35.8,17.2,5.71
 9/4/19  12:4:0  PM,36.4,17.2,5.71
 9/4/19  12:5:0  PM,36.4,17.3,5.71
 9/4/19  12:5:0  PM,36.4,17.3,5.71
 9/4/19  12:7:0  PM,35.8,17.3,5.74
 9/4/19  12:8:0  PM,35.8,17.1,5.74
 9/4/19  12:9:0  PM,35.8,17.1,5.74
 9/4/19  2:0:0  PM,36.8,16.8,5.74
 9/4/19  2:1:0  PM,36.8,16.8,5.75
 9/4/19  2:2:0  PM,36.8,16.8,5.75
 9/4/19  2:3:0  PM,36.8,16.6,5.75
 9/4/19  2:4:0  PM,37.1,16.6,5.75
 9/4/19  2:5:0  PM,37.1,16.5,5.72
 9/4/19  2:6:0  PM,37.1,16.5,5.72
 9/4/19  2:7:0  PM,36.8,16.5,5.72
 9/4/19  2:8:0  PM,36.8,16.4,5.72
 9/4/19  2:9:0  PM,36.8,16.4,5.78
 9/4/19  4:0:0  PM,37.2,19.5,5.78
 9/4/19  4:1:0  PM,37.2,19.5,5.78
 9/4/19  4:2:0  PM,37.2,19.5,5.78
 9/4/19  4:3:0  PM,37.2,19.6,5.78
 9/4/19  4:4:0  PM,35.8,19.6,5.74
 9/4/19  4:5:0  PM,35.8,19.6,5.74
 9/4/19  4:6:0  PM,35.8,19.4,5.74
 9/4/19  4:7:0  PM,37.2,19.4,5.74
 9/4/19  4:8:0  PM,37.2,19.3,5.74
 9/4/19  4:9:0  PM,,19.3,5.74
 9/4/19  6:0:0  PM,34.1,26.7,5.79
 9/4/19  6:1:0  PM,34.1,26.7,5.79
 9/4/19  6:2:0  PM,34.1,26.5,5.79
 9/4/19  6:3:0  PM,34.1,26.5,5.79
 9/4/19  6:4:0  PM,34.1,26.5,5.74
 9/4/19  6:5:0  PM,33.8,26.4,5.74
 9/4/19  6:6:0  PM,33.8,26.4,5.74
 9/4/19  6:7:0  PM,33.8,26.3,5.78
 9/4/19  6:8:0  PM,34.1,26.3,5.78
 9/4/19  6:9:0  PM,34.1,26.3,5.78
 9/4/19  8:0:0  PM,33.1,32.7,5.78
 9/4/19  8:1:0  PM,33.1,32.7,5.76
 9/4/19  8:2:0  PM,33.1,32.7,5.76
 9/4/19  8:3:0  PM,33.1,32.6,5.76
 9/4/19  8:4:0  PM,32.9,32.6,5.76
 9/4/19  8:5:0  PM,32.9,32.4,5.76
 9/4/19  8:6:0  PM,32.9,32.4,5.77
 9/4/19  8:7:0  PM,33.1,32.3,5.77
 9/4/19  8:8:0  PM,33.1,32.3,5.77
 9/4/19  8:9:0  PM,33.1,32.3,5.79
 10/4/19  8:0:0  AM,27.4,29.5,5.79
 10/4/19  8:1:0  AM,27.4,29.5,5.79
 10/4/19  8:2:0  AM,27.4,29.5,5.79
 10/4/19  8:3:0  AM,27.4,29.4,5.81
 10/4/19  8:4:0  AM,26.9,29.4,5.81
 10/4/19  8:5:0  AM,26.9,29.3,5.81
 10/4/19  8:6:0  AM,26.9,29.3,5.81
 10/4/19  8:7:0  AM,27.4,29.1,5.84
 10/4/19  8:8:0  AM,27.4,29.1,5.84
 10/4/19  8:9:0  AM,27.4,29.1,5.84
 10/4/19  10:0:0  AM,32.1,28.7,5.82
 10/4/19  10:1:0  AM,32.1,28.7,5.82
 10/4/19  10:2:0  AM,32.1,28.6,5.82
 10/4/19  10:3:0  AM,32.1,28.6,5.81
 10/4/19  10:4:0  AM,32.1,28.4,5.81
 10/4/19  10:5:0  AM,32.4,28.4,5.86
 10/4/19  10:6:0  AM,32.4,28.5,5.86
 10/4/19  10:7:0  AM,32.4,28.5,5.86
 10/4/19  10:8:0  AM,32.4,28.5,5.86
 10/4/19  10:9:0  AM,32.4,28.3,5.82
 10/4/19  12:0:0  PM,35.8,16.4,5.82
 10/4/19  12:1:0  PM,35.8,16.4,5.82
 10/4/19  12:2:0  PM,35.8,16.4,5.82
 10/4/19  12:3:0  PM,35.8,16.3,5.84
 10/4/19  12:4:0  PM,36.4,16.3,5.84
 10/4/19  12:5:0  PM,36.4,16.3,5.84
 10/4/19  12:5:0  PM,36.4,16.2,5.84
 10/4/19  12:7:0  PM,35.8,16.2,5.79
 10/4/19  12:8:0  PM,35.8,15.9,5.79
 10/4/19  12:9:0  PM,35.8,15.9,5.79
 10/4/19  2:0:0  PM,38.6,13.5,5.81
 10/4/19  2:1:0  PM,38.6,13.5,5.81
 10/4/19  2:2:0  PM,38.6,13.5,5.81
 10/4/19  2:3:0  PM,38.6,13.3,5.85
 10/4/19  2:4:0  PM,39.2,13.3,5.85
 10/4/19  2:5:0  PM,39.2,13.1,5.85
 10/4/19  2:6:0  PM,39.2,13.1,5.87
 10/4/19  2:7:0  PM,39.2,13.1,5.87
 10/4/19  2:8:0  PM,38.6,13.2,5.87
 10/4/19  2:9:0  PM,38.6,13.2,5.87
 10/4/19  4:0:0  PM,39.2,13.8,5.87
 10/4/19  4:1:0  PM,39.2,13.8,5.85
 10/4/19  4:2:0  PM,39.2,13.9,5.85
 10/4/19  4:3:0  PM,39.2,13.9,5.85
 10/4/19  4:4:0  PM,38.5,13.9,5.85
 10/4/19  4:5:0  PM,38.5,14.1,5.89
 10/4/19  4:6:0  PM,38.5,14.1,5.89
 10/4/19  4:7:0  PM,38.5,14.1,5.89
 10/4/19  4:8:0  PM,39.2,13.9,5.89
 10/4/19  4:9:0  PM,39.2,13.9,5.84
 10/4/19  6:0:0  PM,34.1,18.1,5.84
 10/4/19  6:1:0  PM,34.1,18.1,5.84
 10/4/19  6:2:0  PM,34.1,18.1,5.84
 10/4/19  6:3:0  PM,34.1,17.9,5.84
 10/4/19  6:4:0  PM,34.1,17.9,5.84
 10/4/19  6:5:0  PM,33.8,17.9,5.82
 10/4/19  6:6:0  PM,33.8,18.1,5.82
 10/4/19  6:7:0  PM,33.8,18.1,5.82
 10/4/19  6:8:0  PM,34.1,18.2,5.87
 10/4/19  6:9:0  PM,34.1,18.2,5.87
 10/4/19  8:0:0  PM,33.1,31.5,5.87
 10/4/19  8:1:0  PM,33.1,31.5,5.89
 10/4/19  8:2:0  PM,33.1,31.5,5.89
 10/4/19  8:3:0  PM,33.1,31.6,5.89
 10/4/19  8:4:0  PM,32.9,31.6,5.88
 10/4/19  8:5:0  PM,32.9,31.8,5.88
 10/4/19  8:6:0  PM,32.9,31.8,5.88
 10/4/19  8:7:0  PM,33.1,31.8,5.88
 10/4/19  8:8:0  PM,33.1,31.7,5.88
 10/4/19  8:9:0  PM,33.1,31.7,5.88
 11/4/19  8:0:0  AM,27.4,47.8,5.87
 11/4/19  8:1:0  AM,27.4,47.8,5.87
 11/4/19  8:2:0  AM,27.4,47.8,5.87
 11/4/19  8:3:0  AM,27.4,47.6,5.82
 11/4/19  8:4:0  AM,26.9,47.6,5.82
 11/4/19  8:5:0  AM,26.9,47.5,5.82
 11/4/19  8:6:0  AM,26.9,47.5,5.82
 11/4/19  8:7:0  AM,27.4,47.4,5.89
 11/4/19  8:8:0  AM,27.4,47.4,5.89
 11/4/19  8:9:0  AM,27.4,47.4,5.89
 11/4/19  10:0:0  AM,32.1,24.6,5.89
 11/4/19  10:1:0  AM,32.1,24.6,5.91
 11/4/19  10:2:0  AM,32.1,24.6,5.91
 11/4/19  10:3:0  AM,32.1,24.8,5.91
 11/4/19  10:4:0  AM,32.1,24.8,5.91
 11/4/19  10:5:0  AM,32.4,24.8,5.91
 11/4/19  10:6:0  AM,32.4,24.7,5.93
 11/4/19  10:7:0  AM,32.4,24.7,5.93
 11/4/19  10:8:0  AM,32.4,24.6,5.93
 11/4/19  10:9:0  AM,32.4,24.6,5.93
 11/4/19  12:0:0  PM,37.5,16.7,5.94
 11/4/19  12:1:0  PM,37.5,16.7,5.94
 11/4/19  12:2:0  PM,37.5,16.5,5.94
 11/4/19  12:3:0  PM,37.5,16.5,5.94
 11/4/19  12:4:0  PM,36.2,16.6,5.97
 11/4/19  12:5:0  PM,36.2,16.6,5.97
 11/4/19  12:5:0  PM,36.2,16.4,5.97
 11/4/19  12:7:0  PM,37.5,16.4,5.97
 11/4/19  12:8:0  PM,37.5,16.3,5.97
 11/4/19  12:9:0  PM,37.5,16.3,5.97
 11/4/19  2:0:0  PM,38.9,12.9,5.97
 11/4/19  2:1:0  PM,38.9,12.9,5.93
 11/4/19  2:2:0  PM,38.9,12.7,5.93
 11/4/19  2:3:0  PM,38.9,12.7,5.93
 11/4/19  2:4:0  PM,38.9,12.7,5.93
 11/4/19  2:5:0  PM,38.1,12.6,5.93
 11/4/19  2:6:0  PM,38.1,12.6,5.97
 11/4/19  2:7:0  PM,38.1,12.4,5.97
 11/4/19  2:8:0  PM,38.9,12.4,5.97
 11/4/19  2:9:0  PM,38.9,12.4,5.97
 11/4/19  4:0:0  PM,37.2,14.6,5.92
 11/4/19  4:1:0  PM,37.2,14.6,5.92
 11/4/19  4:2:0  PM,37.2,14.6,5.92
 11/4/19  4:3:0  PM,37.2,14.8,5.92
 11/4/19  4:4:0  PM,38.9,14.8,5.92
 11/4/19  4:5:0  PM,38.9,14.8,5.96
 11/4/19  4:6:0  PM,38.9,14.9,5.96
 11/4/19  4:7:0  PM,38.9,14.9,5.96
 11/4/19  4:8:0  PM,38.9,14.9,5.96
 11/4/19  4:9:0  PM,38.9,14.7,5.97
 11/4/19  6:0:0  PM,34.1,20.5,5.97
 11/4/19  6:1:0  PM,34.1,20.5,5.97
 11/4/19  6:2:0  PM,34.1,20.5,5.98
 11/4/19  6:3:0  PM,34.1,20.6,5.98
 11/4/19  6:4:0  PM,34.1,20.6,5.98
 11/4/19  6:5:0  PM,35.6,20.6,5.95
 11/4/19  6:6:0  PM,35.6,20.7,5.95
 11/4/19  6:7:0  PM,35.6,20.7,5.95
 11/4/19  6:8:0  PM,35.6,20.8,5.95
 11/4/19  6:9:0  PM,35.6,20.8,5.95
 11/4/19  8:0:0  PM,33.1,40.9,5.95
 11/4/19  8:1:0  PM,33.1,40.9,5.97
 11/4/19  8:2:0  PM,33.1,40.9,5.97
 11/4/19  8:3:0  PM,33.1,41.2,5.97
 11/4/19  8:4:0  PM,32.9,41.2,5.97
 11/4/19  8:5:0  PM,32.9,41.2,5.99
 11/4/19  8:6:0  PM,32.9,41.1,5.99
 11/4/19  8:7:0  PM,33.1,41.1,5.99
 11/4/19  8:8:0  PM,33.1,41.2,5.99
 11/4/19  8:9:0  PM,33.1,41.2,5.99
 12/4/19  8:0:0  AM,27.4,52.4,6.02
 12/4/19  8:1:0  AM,27.4,52.4,6.02
 12/4/19  8:2:0  AM,27.4,52.4,6.02
 12/4/19  8:3:0  AM,27.4,52.3,6.02
 12/4/19  8:4:0  AM,26.9,52.3,6.02
 12/4/19  8:5:0  AM,26.9,52.3,6.07
 12/4/19  8:6:0  AM,26.9,52.2,6.07
 12/4/19  8:7:0  AM,27.4,52.2,6.07
 12/4/19  8:8:0  AM,27.4,52.2,6.07
 12/4/19  8:9:0  AM,27.4,52.2,6.07
 12/4/19  10:0:0  AM,32.1,37.8,6.07
 12/4/19  10:1:0  AM,32.1,37.8,6.07
 12/4/19  10:2:0  AM,32.1,37.8,6.07
 12/4/19  10:3:0  AM,32.1,37.6,6.06
 12/4/19  10:4:0  AM,32.1,37.6,6.06
 12/4/19  10:5:0  AM,32.4,37.4,6.06
 12/4/19  10:6:0  AM,32.4,37.4,6.03
 12/4/19  10:7:0  AM,32.4,34.5,6.03
 12/4/19  10:8:0  AM,32.4,34.5,6.03
 12/4/19  10:9:0  AM,32.4,34.5,6.03
 12/4/19  12:0:0  PM,37.5,21.6,6.06
 12/4/19  12:1:0  PM,37.5,21.6,6.06
 12/4/19  12:2:0  PM,37.5,21.4,6.06
 12/4/19  12:3:0  PM,37.5,21.4,6.06
 12/4/19  12:4:0  PM,36.2,21.4,6.08
 12/4/19  12:5:0  PM,36.2,21.3,6.08
 12/4/19  12:5:0  PM,36.2,21.3,6.08
 12/4/19  12:7:0  PM,37.5,21.3,6.08
 12/4/19  12:8:0  PM,37.5,21.2,6.08
 12/4/19  12:9:0  PM,37.5,21.2,6.07
 12/4/19  2:0:0  PM,38.9,16.3,6.07
 12/4/19  2:1:0  PM,38.9,16.3,6.07
 12/4/19  2:2:0  PM,38.9,16.2,6.07
 12/4/19  2:3:0  PM,38.9,16.2,6.07
 12/4/19  2:4:0  PM,38.9,16.1,6.07
 12/4/19  2:5:0  PM,38.1,16.1,6.13
 12/4/19  2:6:0  PM,38.1,16.1,6.13
 12/4/19  2:7:0  PM,38.1,15.9,6.13
 12/4/19  2:8:0  PM,38.9,15.9,6.13
 12/4/19  2:9:0  PM,38.9,15.9,6.15
 12/4/19  4:0:0  PM,37.2,15.6,6.15
 12/4/19  4:1:0  PM,37.2,15.6,6.15
 12/4/19  4:2:0  PM,37.2,15.6,6.15
 12/4/19  4:3:0  PM,37.2,15.4,6.15
 12/4/19  4:4:0  PM,38.9,15.4,6.15
 12/4/19  4:5:0  PM,38.9,15.5,6.17
 12/4/19  4:6:0  PM,38.9,15.5,6.17
 12/4/19  4:7:0  PM,38.9,15.7,6.17
 12/4/19  4:8:0  PM,38.9,15.7,6.17
 12/4/19  4:9:0  PM,38.9,15.7,6.17
 12/4/19  6:0:0  PM,35.8,23.5,6.17
 12/4/19  6:1:0  PM,35.8,23.5,6.14
 12/4/19  6:2:0  PM,35.8,23.6,6.14
 12/4/19  6:3:0  PM,35.8,23.6,6.14
